Date,Open,High,Low,Close,Volume,Ticker,CountryCode,Name,Exchange,Sector
04/15/2024,49.00,49.00,49.00,49.06,"109,228",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
04/12/2024,49.00,49.00,49.00,49.06,"241,754",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
04/11/2024,49.50,49.50,49.50,49.50,"787,25",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
04/10/2024,51.89,51.89,50.00,50.00,"581,916",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
04/09/2024,50.31,50.31,50.31,50.31,"21,558",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
04/08/2024,50.00,50.31,50.00,50.31,"70,261",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
04/05/2024,50.00,50.31,50.00,50.31,"39,147",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
04/04/2024,50.40,50.40,50.20,50.31,"155,959",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
04/03/2024,50.50,52.00,50.40,50.40,"621,795",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
04/02/2024,51.87,51.87,51.87,51.87,"46,139",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
04/01/2024,50.00,51.87,50.00,51.87,"106,768",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/28/2024,50.00,51.87,50.00,51.87,"31,89",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/27/2024,51.87,51.87,51.87,51.87,"10,456",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/26/2024,51.85,51.85,51.85,51.87,"129,278",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/25/2024,51.85,51.87,51.00,51.87,"129,078",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/22/2024,50.00,51.87,50.00,51.87,"78,971",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/21/2024,51.87,51.87,51.87,51.87,"37,776",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/20/2024,51.80,51.80,51.80,51.87,"19,3",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/19/2024,51.87,51.87,51.87,51.87,20,CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/18/2024,51.87,51.87,51.87,51.87,"2,36",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/15/2024,51.87,51.87,51.87,51.87,193,CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/14/2024,51.87,51.87,51.85,51.87,"87,908",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/13/2024,51.88,51.88,51.88,51.87,"81,273",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/12/2024,51.88,51.88,51.88,51.87,"111,999",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/11/2024,51.70,51.87,51.70,51.87,"107,555",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/08/2024,51.87,51.87,51.87,51.87,"24,645",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/07/2024,51.87,51.87,51.87,51.87,"5,95",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/06/2024,51.15,52.50,51.15,51.87,"144,879",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/05/2024,51.00,51.00,51.00,51.15,"179,67",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/04/2024,51.00,51.00,49.67,49.67,"68,268",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
03/01/2024,51.00,51.00,49.67,49.67,"45,75",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/29/2024,49.67,49.67,49.00,49.67,82,CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/27/2024,49.67,49.67,49.67,49.67,1,CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/22/2024,49.67,49.67,49.67,49.67,"9,288",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/21/2024,49.76,50.90,49.67,49.67,"93,104",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/20/2024,50.00,50.00,49.98,49.67,"148,254",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/19/2024,48.47,48.47,48.47,48.47,"186,569",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/16/2024,47.99,48.00,47.99,47.99,"153,2",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/15/2024,47.42,47.42,47.42,47.42,3,CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/14/2024,48.00,48.00,47.42,47.42,"65,477",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/13/2024,47.50,47.50,47.50,47.42,"128,267",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/12/2024,47.00,47.50,47.00,47.42,"153,662",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/09/2024,47.42,47.42,47.42,47.42,"12,678",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/08/2024,48.00,48.00,47.00,47.42,"155,566",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/06/2024,46.17,46.17,46.17,46.17,475,CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/05/2024,46.17,46.17,46.17,46.17,"37,383",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/02/2024,46.17,46.17,46.17,46.17,"41,31",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
02/01/2024,46.17,46.17,46.17,46.17,"22,366",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/31/2024,48.00,48.00,46.17,46.17,"52,085",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/30/2024,45.60,48.00,45.60,46.17,"197,501",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/29/2024,47.00,47.31,47.00,47.31,"43,5",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/26/2024,48.00,48.00,47.31,47.31,"93,971",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/25/2024,48.00,48.00,47.00,47.31,"196,234",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/24/2024,48.00,48.00,48.00,48.00,"180,008",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/23/2024,49.65,49.65,49.65,49.65,"2,14",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/19/2024,49.65,49.65,49.65,49.65,"4,03",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/18/2024,49.00,49.65,49.00,49.65,"54,958",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/17/2024,49.65,49.65,49.65,49.65,487,CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/16/2024,49.00,49.65,48.50,49.65,"106,125",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/15/2024,49.10,49.65,49.10,49.65,"49,668",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/12/2024,47.00,49.65,47.00,49.65,"109,218",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/11/2024,49.64,49.65,49.00,49.65,"95,518",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/10/2024,49.50,49.65,49.50,49.65,"103,212",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/09/2024,49.96,49.96,49.45,49.65,"190,545",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/08/2024,53.72,53.72,53.72,53.72,"21,638",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/05/2024,50.00,53.72,49.96,53.72,"102,383",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/04/2024,52.90,53.72,52.90,53.72,"75,696",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/03/2024,49.50,53.72,49.40,53.72,"96,6",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
01/02/2024,52.40,53.72,52.40,53.72,"35,542",CUPRUM,cl,A.F.P. Cuprum S.A. (CUPRUM),XSGO,INVESTMENT ADVISORS
12/30/2024,870.00,870.00,841.00,855.00,"111,713",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/27/2024,891.99,891.99,885.00,887.37,"142,776",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/26/2024,891.65,894.99,890.00,891.26,"237,564",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/24/2024,893.00,894.00,890.00,891.65,"107,753",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/23/2024,895.00,895.00,887.29,890.24,"165,622",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/20/2024,886.00,899.00,882.00,887.29,"51,546",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/19/2024,880.00,885.00,880.00,881.52,"146,96",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/18/2024,885.00,885.00,870.00,870.80,"582,381",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/17/2024,871.00,884.00,868.42,876.67,"88,566",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/16/2024,865.00,871.00,865.00,868.42,"113,193",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/13/2024,860.00,865.00,860.00,864.44,"130,83",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/12/2024,857.02,860.00,857.01,858.33,"23,023",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/11/2024,860.00,861.10,855.00,856.30,"115,508",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/10/2024,849.99,855.00,848.00,850.36,"89,909",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/09/2024,850.00,850.00,849.00,849.99,"172,04",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/06/2024,846.01,850.00,846.00,847.60,"118,91",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/05/2024,845.00,850.00,845.00,845.52,"94,948",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/04/2024,848.00,848.00,840.00,843.51,"178,074",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/03/2024,850.00,850.00,843.00,849.66,"96,834",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
12/02/2024,845.00,850.00,840.00,842.28,"282,473",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/29/2024,840.00,845.00,835.00,840.78,"115,33",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/28/2024,830.00,835.00,829.90,834.80,"240,953",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/27/2024,840.00,840.00,829.90,829.99,"145,519",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/26/2024,832.00,845.00,832.00,833.88,"90,686",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/25/2024,829.64,835.00,829.64,831.66,"83,245",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/22/2024,831.20,834.00,820.00,829.64,"80,811",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/21/2024,835.00,835.00,830.00,831.20,"48,779",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/20/2024,830.00,835.00,830.00,830.00,"37,499",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/19/2024,830.00,835.00,830.00,834.64,"60,093",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/18/2024,832.00,840.00,830.00,832.29,"83,648",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/15/2024,825.00,835.00,820.00,821.35,"276,654",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/14/2024,830.00,834.50,825.00,826.85,"107,383",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/13/2024,835.00,835.00,829.00,829.76,"157,827",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/12/2024,840.00,840.00,835.00,835.00,"1,635,626",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/11/2024,843.00,843.00,839.00,839.88,"101,76",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/08/2024,840.00,841.00,839.99,841.30,"48,633",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/07/2024,850.00,850.00,840.00,839.99,"82,775",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/06/2024,848.00,848.00,840.00,841.61,"144,975",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/05/2024,850.00,850.00,840.00,848.43,"29,258",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
11/04/2024,854.00,854.00,833.00,841.99,"192,293",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/30/2024,840.00,840.00,830.00,830.48,"185,993",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/29/2024,837.00,837.00,830.00,830.00,"263,415",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/28/2024,840.10,840.10,828.00,830.00,"319,946",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/25/2024,850.00,850.00,839.40,842.79,"213,246",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/24/2024,830.00,830.00,829.50,829.86,"222,662",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/23/2024,830.00,830.00,829.50,830.00,"258,881",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/22/2024,829.00,833.90,829.00,829.14,"92,383",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/21/2024,834.00,834.00,828.00,829.08,"84,386",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/18/2024,830.00,835.50,830.00,830.00,"39,915",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/17/2024,834.59,835.00,828.00,830.49,"125,858",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/16/2024,836.00,845.00,836.00,838.79,"60,415",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/15/2024,848.14,848.14,830.01,834.59,"68,532",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/14/2024,840.00,849.99,838.00,839.74,"187,762",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/11/2024,840.75,845.00,829.00,839.40,"65,451",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/10/2024,844.90,845.00,839.00,840.75,"89,278",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/09/2024,845.00,846.00,844.10,845.19,"40,638",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/08/2024,851.00,855.00,845.00,845.66,"31,301",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/07/2024,850.00,850.00,846.00,848.24,"32,399",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/04/2024,852.00,860.00,850.00,850.64,"155,923",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/03/2024,865.00,865.00,850.00,850.44,"120,197",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/02/2024,860.00,865.00,860.00,864.94,"211,481",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
10/01/2024,861.00,861.00,850.00,852.02,"71,648",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/30/2024,851.00,858.00,850.00,850.00,"204,783",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/27/2024,872.00,872.00,848.00,850.90,"185,526",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/26/2024,857.00,857.00,848.00,849.47,"74,02",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/25/2024,863.00,863.00,853.01,856.19,"39,552",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/24/2024,870.00,870.00,850.00,852.77,"68,483",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/23/2024,871.00,875.01,870.00,871.70,"41,061",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/17/2024,863.00,881.00,863.00,870.85,"8,963",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/16/2024,860.00,860.50,860.00,860.10,"23,296",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/13/2024,856.00,858.00,855.00,857.32,"52,925",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/12/2024,859.98,859.98,840.20,848.37,"79,986",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/11/2024,863.00,863.00,859.90,859.97,"55,991",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/10/2024,868.00,868.00,860.00,863.34,"38,562",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/09/2024,881.00,881.00,869.99,868.48,"38,246",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/06/2024,880.00,880.00,880.00,879.95,"21,974",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/05/2024,879.99,880.00,879.00,879.26,"79,86",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/04/2024,879.00,879.00,879.00,878.97,"10,622",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/03/2024,880.00,880.00,877.00,879.70,"46,094",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
09/02/2024,878.00,878.00,877.00,878.23,"39,686",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/30/2024,876.00,876.00,874.00,874.58,"24,251",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/29/2024,883.00,883.00,875.00,878.87,"60,219",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/28/2024,884.84,884.84,884.00,883.97,"11,88",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/27/2024,881.00,885.00,881.00,884.84,"11,54",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/26/2024,881.00,885.00,881.00,885.00,"27,016",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/23/2024,880.00,886.00,880.00,885.24,"13,044",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/22/2024,885.00,888.00,885.00,887.53,"18,882",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/21/2024,891.08,891.08,889.00,889.98,"44,075",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/20/2024,895.00,895.00,891.08,891.08,"23,027",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/19/2024,889.00,889.00,889.00,888.84,"8,654",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/16/2024,895.00,895.00,885.00,890.23,"40,838",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/14/2024,918.00,918.00,893.00,893.00,"34,59",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/13/2024,919.00,919.07,912.00,919.07,"7,55",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/12/2024,910.00,925.00,890.00,919.07,"40,115",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/09/2024,890.00,890.00,885.00,885.69,"18,883",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/08/2024,899.00,899.00,890.00,892.05,"45,788",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/07/2024,895.00,895.00,890.50,899.00,"6,343",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/06/2024,868.77,930.00,868.77,899.00,"22,135",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/02/2024,895.00,899.90,880.00,891.39,"42,9",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
08/01/2024,885.00,885.00,885.00,887.57,"10,189",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
07/31/2024,883.00,885.00,883.00,884.83,"36,133",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
07/30/2024,889.00,889.00,884.00,885.36,"17,46",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
07/29/2024,885.00,885.00,877.00,879.81,"59,61",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
07/26/2024,889.00,895.00,888.00,888.54,"34,025",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
07/25/2024,892.00,897.00,882.00,889.73,"69,64",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
07/24/2024,898.00,898.00,890.00,894.87,"31,506",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
07/23/2024,901.50,901.50,898.99,899.17,"52,736",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
07/22/2024,901.00,902.51,901.00,901.66,"37,47",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
07/19/2024,860.00,910.00,860.00,901.04,"55,085",HABITAT,cl,A.F.P. Habitat S.A. (HABITAT),XSGO,INVESTMENT ADVISORS
